"food_facts_id","food_name","public_food_key","calcium","carbohydrates","classification","energy","fat_total","iodine","magnesium","potassium","protein","saturated_fat","sodium","total_dietary_fibre","total_sugars","creation_ts","last_modified_ts"
978,"Chilli (chili), red, fried, no added fat","F002900","18","4.7","24705","222","0.4","0","31","333","1.6","0","3","11.8","4.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
979,"Chilli (chili), red, raw","F002901","16","4.2","24705","200","0.4","0","28","300","1.4","0","3","10.6","4.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
980,"Chives, raw","F002907","90","2.6","24403","120","0.3","6.6","12","210","1.5","0","7","4.7","2.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
981,"Chocolate, compound, cooking","F002916","78","57","28101","2140","30.3","22.6","87","650","4","27.72","45","4.6","55.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
982,"Chocolate, dark, high cocoa solids","F002921","52","62.6","28101","2202","30.1","10","120","440","3.9","18.22","55","1.2","52","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
983,"Chocolate, dark, no added sugar","F009837","51","32.1","281","2118","38.3","8.4","150","560","6.9","23.07","3","9.9","0.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
984,"Chocolate, milk","F002929","252","56","28101","2178","30.5","22.6","49","425","7.6","18.76","68","2.3","54.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
985,"Chocolate, milk, fondant or caramel filled","F002934","170","61.4","28103","2002","24.7","22.6","41","320","6","15.23","79","2","53.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
986,"Chocolate, milk, with dried fruit & nuts","F002937","218","55.3","28102","2080","27.9","17.9","64","524","7.8","15.1","62","2.9","53.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
987,"Chocolate, milk, with nuts","F002939","208","40.7","28102","2325","39.5","15.8","85","505","9.9","13.98","48","4.7","39.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
988,"Chocolate, white","F002946","230","54.6","28101","2273","34.5","27","25","310","7.1","21.4","78","0.2","54.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
989,"Choko, peeled, fresh, boiled, drained","F002948","19","4.3","24705","103","0.2","0","12","94","0.6","0","9","1.7","3.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
990,"Choko, peeled, fresh, raw","F002949","17","3.6","24705","87","0.2","0","11","88","0.5","0","8","1.4","3.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
991,"Chutney or relish, commercial","F002953","25","43.1","23201","752","0.3","0.5","13","210","0.5","0","690","2.2","41.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
992,"Cider, apple (alcohol approximately 4-5% v/v)","F002955","3","5.6","29401","209","0","0","2","56","0","0","3","0","5.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
993,"Cinnamon, dried, ground","F002963","1002","27.5","31302","1004","1.2","0.1","60","431","4","0.62","10","53.1","2.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
994,"Cloves, dried, ground","F002970","632","31.6","31302","1389","13","50.7","259","1020","6","5.49","277","33.9","2.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
996,"Coconut beverage, added Ca","F009813","90","2.4","20106","106","1.7","1.3","4","25","0.2","1.48","17","0","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
997,"Coconut beverage, unfortified","F009812","1","2.4","20106","106","1.7","1.3","4","30","0.2","1.48","47","0","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
998,"Coconut, cream, regular fat","F002982","2","1.4","22203","908","23.2","1.7","20","130","1.6","18.82","16","0","1.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
999,"Coconut, fresh, mature fruit, flesh","F002983","7","3.3","22203","1396","32.8","0","15","270","3.8","28.95","5","8.1","2.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1000,"Coconut, fresh, mature, water or juice","F002984","17","4.7","22203","87","0.1","0","11","200","0.5","0.09","17","0","4.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1001,"Coconut, fresh, young or immature, flesh","F002985","18","7","22203","353","5.6","0","18","138","1.6","4.94","6","0.5","4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1002,"Coconut, fresh, young or immature, water or juice","F002986","12","6.6","22203","109","0","0","11","186","0.2","0","5","0","6.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1003,"Coconut, grated & desiccated","F002987","12","7.3","22203","2777","65.4","3.9","72","574","6.9","57.72","15","15.4","6.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1004,"Coconut, milk, canned, reduced fat","F002990","5","0.9","22203","288","7.1","4.1","6","61","0.6","6.39","15","0","0.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1005,"Coconut, milk, canned, regular fat","F002991","3","1.7","22203","620","15.4","2","26","160","1.4","12.49","26","0","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1006,"Cod or hake, smoked, steamed","F003003","20","0","15102","396","1.5","0","27","252","20.1","0.36","548","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1007,"Cod, smoked, raw","F003009","20","0","15102","356","1","50","27","300","18.8","0.25","655","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1008,"Coffee mix, with beverage whitener & sugar, dry powder","F003014","340","56.1","11209","1645","12.7","58","73","1300","13.1","11.9","380","3.6","38.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1009,"Coffee, black, from instant coffee powder","F003017","3","0","11201","5","0","0.8","4","31","0.2","0","3","0.2","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1010,"Coffee, black, from instant coffee powder, decaffeinated","F003018","3","0","11203","5","0","0.8","4","31","0.2","0","3","0.2","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1011,"Coffee, espresso, from ground coffee beans","F003041","11","0","11201","40","0.3","0","37","520","1.7","0.11","2","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1012,"Coffee, flat white/latte/cappuccino, from ground coffee beans, with regular fat cows milk","F009796","95","3.4","11202","195","2.5","21","16","220","2.8","1.72","29","0","3.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1013,"Coffee, instant, dry powder or granules","F003060","150","3.6","11205","588","0.3","4.6","320","3500","18","0.11","61","20.6","3.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1014,"Coffee, instant, dry powder or granules, decaffeinated","F003061","150","2.5","11205","522","0.3","4.6","320","3500","18","0.11","61","20.6","2.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1015,"Coffee, long black, from ground coffee beans","F003065","3","0","11201","8","0.1","0.6","8","104","0.3","0.02","3","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1016,"Coffee, prepared from coffee mix with sugar & whitener, no added milk","F003084","18","2.8","11208","82","0.6","3.6","5","65","0.6","0.59","22","0.2","1.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1017,"Cone, wafer style, for ice cream","F003095","26","72.3","13101","1474","2.3","5","26","137","7.9","0.41","327","3.2","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1018,"Confectionery, almond, chocolate-coated","F003097","254","48.4","28102","2209","33.5","19.2","82","481","9.4","16.51","58","3.6","47.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1019,"Confectionery, chocolate centre, sugar-coated","F003100","110","76.7","28103","2032","18.8","22.6","45","290","4.8","8.86","55","1.8","64.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1020,"Confectionery, dried fruit & nuts, chocolate-coated","F003105","161","49.4","28102","2083","29.5","11.6","71","604","9.7","11.45","36","3.8","46.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1021,"Confectionery, peanut, chocolate-coated","F003114","183","41.9","28102","2334","37.7","14.9","94","508","13.3","15.43","174","4.3","37.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1022,"Confectionery, sultana, chocolate-coated","F003118","192","61.7","28103","1913","21.4","16.2","45","584","6.1","13.13","50","2.6","60.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1023,"Cordial base, 25% citrus fruit juice, regular","F003130","3","37.3","11403","606","0","1","1","15","0","0","12","0","37.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1024,"Cordial base, 40% citrus fruit juice, regular","F003135","4","40.2","11403","659","0","1","2","32","0.2","0","43","0","40.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1025,"Cordial base, blackcurrant juice, regular","F003128","6","45","11403","731","0","1","3","54","0.1","0","0","0","45","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1026,"Cordial, 25% citrus fruit juice, regular, recommended dilution","F003158","2","8.7","11401","142","0","0.8","1","4","0","0","5","0","8.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1027,"Cordial, 40% citrus fruit juice, regular, recommended dilution","F003160","2","9.4","11401","154","0","0.8","1","8","0","0","12","0","9.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1028,"Cordial, blackcurrant juice, regular, recommended dilution","F003156","2","9.3","11401","151","0","0.8","1","11","0","0","2","0","9.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1029,"Coriander seed, dried, ground","F003190","709","8.4","31302","1344","17.8","2.3","330","1267","12.4","1.03","35","41.9","2.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1030,"Coriander, fresh, raw","F003192","86","1.9","24403","132","0.6","9.8","30","540","3.1","0.02","45","3.2","1.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1031,"Corn chips, plain, toasted, salted","F003198","130","56","26201","2053","25","5.4","92","170","7.5","5.81","420","5.2","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1032,"Corn, fresh on cob, boiled, drained","F003200","16","13","24704","381","1.9","0","12","234","3.8","0.5","19","4","5.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1033,"Corn, fresh on cob, raw","F003209","16","12.5","24704","366","1.8","0","12","250","3.6","0.48","19","3.8","5.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1034,"Corn, kernels, canned in brine, drained","F003220","2","16.8","24704","391","1","0","17","124","2.9","0.25","170","2.7","3.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1035,"Corn, kernels, purchased frozen, boiled, drained","F003201","5","19.9","24704","452","0.9","0","27","210","3.1","0.24","8","3.5","2.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1036,"Corn, kernels, purchased frozen, raw","F003202","3","16.8","24704","390","0.9","0","24","202","3","0.24","5","2.5","3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1037,"Cornmeal (polenta), boiled, no added fat or salt","F003227","2","22.3","12101","452","0.5","1.6","12","42","2.7","0.07","2","1","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1038,"Cornmeal (polenta), uncooked","F003230","2","70","12101","1421","1.7","3.7","34","130","8.5","0.23","0","3","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1039,"Couscous, boiled, no added fat or salt","F003235","13","32.7","12103","677","0.1","0.4","23","111","6.1","0.01","3","1.9","1.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1040,"Couscous, uncooked","F003239","27","73.6","12103","1523","0.2","0","51","250","13.8","0.03","2","4.2","3.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1041,"Crab, flesh, purchased steamed or boiled","F003243","120","0","15201","370","0.7","59","33","280","20.2","0.14","420","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1042,"Cranberry, dried, sweetened","F003248","9","77.5","16802","1330","1.1","0","4","49","0.2","0.29","5","5.3","72.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1043,"Cranberry, raw","F003249","8","4.3","16201","131","0.1","0","6","80","0.5","0.01","2","3.6","4.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1044,"Cream of tartar, dry powder","F003250","8","0","31501","2","0","0","2","16500","0","0","52","0.2","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1045,"Cream, imitation (non-dairy)","F003255","17","17.7","19305","1108","21.8","0","2","24","1","19.34","57","0","16.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1046,"Cream, sour, light (approximately 18% fat)","F003267","80","4.5","19304","868","19.7","15","5","74","3.6","12.73","19","0","4.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1047,"Cream, sour, regular fat","F003269","50","2","19303","1414","36.3","15","5","74","1.9","23.46","19","0","2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1048,"Cream, thickened, regular fat (approximately 35%)","F003270","60","2.4","19301","1409","36.1","11.3","6","84","2","23.28","27","0","2.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1049,"Crocodile, back leg, raw","F003299","6","0","34101","455","2.2","3.4","20","370","22","0.64","70","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1050,"Crocodile, steak, as purchased, fried, no added fat","F009817","10","0","34101","677","2.5","5.4","37","583","34.4","0.64","88","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1051,"Crocodile, steak, as purchased, raw","F009793","6","0","34101","406","1.5","3.4","22","350","20.6","0.38","53","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1052,"Crocodile, tail fillet, raw","F003301","6","0","34101","442","1.6","3.4","22","370","22.5","0.47","51","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1053,"Croissant, plain","F003305","40","35.6","13401","1505","19.1","1.1","24","130","10","12","462","2.7","5.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1054,"Crumpet, from white flour, toasted","F003313","92","41.6","13606","860","0.8","70.9","19","88","5.6","0.16","1051","2.5","1.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1055,"Cucumber, common, peeled, raw","F003319","13","2.1","24705","50","0.1","0","9","97","0.4","0","21","0.6","2.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1056,"Cucumber, common, unpeeled, raw","F003320","18","1.2","24705","50","0.1","0.1","14","136","0.8","0","10","1.4","1.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1057,"Cucumber, Lebanese, unpeeled, raw","F003321","42","2","24705","52","0","0.1","10","134","0.6","0","12","0.9","1.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1058,"Cucumber, telegraph, unpeeled, raw","F003324","49","1.4","24705","56","0.1","0.2","13","210","1.2","0","16","0.9","1.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1059,"Cumin (cummin) seed, dried, ground","F003327","931","33.7","31302","1782","22.3","13.6","366","1788","17.8","1.73","168","10.5","2.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1060,"Cumquat (kumquat), raw","F003328","62","9.4","16303","266","0.9","0.3","20","186","1.9","0.23","10","6.5","9.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1061,"Currant, dried","F003331","87","65.1","16801","1167","0.5","0","43","810","2.8","0","46","6","63.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1062,"Curry powder","F003337","525","2.8","31302","1231","14","0","255","1170","14.3","1.64","52","53.2","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1063,"Custard apple, African pride, peeled, raw","F003423","17","15.8","16504","326","0.6","0.1","32","250","1.4","0.16","4","2.5","14.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1064,"Custard powder, vanilla, dry mix","F003426","8","81.5","12103","1414","0.4","0.2","5","16","0.5","0.08","392","0.5","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1065,"Custard, vanilla, prepared from dry mix","F003441","115","13.9","19602","430","3.7","23.7","11","155","3.6","2.51","59","0","9.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1066,"Custard, vanilla, regular fat","F003442","120","13.9","19602","392","3","13","11","165","3.3","1.96","61","0","11.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1067,"Dairy blend, butter & edible oil spread (approximately 80% fat), reduced salt (sodium 400 mg/100 g)","F003464","12","1","14201","2915","78.1","4","1","20","0.5","35.46","410","0","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1068,"Dairy blend, butter & edible oil spread (approximately 80% fat), sodium 600 mg/100 g","F003466","17","1","14201","2915","78.1","3.8","2","27","0.5","33.88","611","0","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1069,"Dairy or yoghurt dessert, chocolate, regular fat","F003488","120","17.7","19701","533","3.7","13","16","230","5.1","2.34","59","1.4","15.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1070,"Date, dried","F003496","47","67.2","16802","1212","0.2","1.5","50","730","2","0","14","9.7","65.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1071,"Dill, fresh, raw","F003509","170","2.5","24403","170","1.2","6.6","31","370","3.4","0.06","42","3.3","1.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1072,"Dip, hummus, commercial","F003539","49","9.4","23503","1039","19.5","1.6","65","260","6.9","1.83","410","3.9","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1073,"Doughnut, dusted with cinnamon & sugar","F003573","60","43.9","13605","1583","19.5","2.4","20","120","6.6","8.7","487","2","13.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
